SEGMENTO;"Cooperativa de Crédito";
NOME DA INSTITUICAO;-;
CNPJ;-;
PAIS;Todos;
UF;-;
MUNICIPIO;-;
;
CNPJ;NOME DA INSTITUICAO;ENDERECO;COMPLEMENTO;BAIRRO;CEP;MUNICIPIO;UF;PAIS;DDD;FONE;SITE NA WEB;
3750034;"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS JUÍZES E CARREIRAS PÚBLICAS DO DIREITO DO ESTADO DO RIO GRANDE DO SUL – SICREDI AJURIS RS";"RUA CELESTE GOBBATO, 81";"3º ANDAR";"PRAIA DE BELAS";"90110160";"PORTO ALEGRE";"RS";"Brasil";"51";"32867226";-;
1110032;"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE E LIVRE ADMISSÃO MINAS - ESPÍRITO SANTO LTDA. - UNICRED MINAS - ES";"AV  NOSSA SENHORA DA PENHA  387";"EDIF LIBERTY CENTER SALA 1201";"SANTA LUCIA";"29056250";"VITORIA";"ES";"Brasil";"33";"32713800";"https://www.unicred.com.br/lestemineiro/";
3212823;"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS MILITARES ESTADUAIS DO RIO GRANDE DO SUL - SICREDI MIL RS";"TRAV FRANCISCO LEONARDO TRUDA 40";"SALAS 25  26 E 27";"CENTRO";"90010050";"PORTO ALEGRE";"RS";"Brasil";"51";"32214033";-;
3000142;"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS POLICIAIS FEDERAIS DO RIO GRANDE DO SUL E SANTA CATARINA – SICREDI POL RS/SC";"AVENIDA IPIRANGA, 1365";-;"AZENHA";"90160093";"PORTO ALEGRE";"RS";"Brasil";"51";"32335452";-;
4525997;"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS PROFESSORES, FUNCIONÁRIOS E ALUNOS DA UNIVERSIDADE DE CAXIAS DO SUL – SICREDI COOPERUCS";"RUA FRANCISCO GETULIO VARGAS, 1130";"SALA 34";"PETROPOLIS";"95070560";"CAXIAS DO SUL";"RS";"Brasil";"54";"32182491";-;
2924977;"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS PROFISSIONAIS MÉDICOS E DA SAÚDE DE CURITIBA E REGIÃO METROPOLITANA - SICREDI MEDICRED PR";"RUA ALAMEDA PRINCEZA IZABEL Nº 1398";-;"BIGORRILHO";"80730080";"CURITIBA";"PR";"Brasil";"41";"30274433";-;
7070495;"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO EMPREENDEDORES - SICREDI EMPREENDEDORES PR";"RUA ANNE FRANK Nº 3223";-;"BOQUEIRÃO";"81650020";"CURITIBA";"PR";"Brasil";"41";"33328942";-;
87733077;"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ESSÊNCIA RS/ES – SICREDI ESSÊNCIA";"R. BORGES DO CANTO, 971";-;"CENTRO";"97650000";"ITAQUI";"RS";"Brasil";"55";"34332141";-;
82527557;"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO FRONTEIRAS DO PARANÁ, SANTA CATARINA E SÃO PAULO - SICREDI FRONTEIRAS PR/SC/SP";"RUA TAMOIOS, 1567";-;"CENTRO";"85760000";"CAPANEMA";"PR";"Brasil";"46";"35521988";"https://www.sicredi.com.br";
81115149;"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA – SICREDI GRANDES LAGOS PR/SP";"RUA  MAL. CANDIDO RONDON, 2328";"1º ANDAR";"CENTRO";"85301060";"LARANJEIRAS DO SUL";"PR";"Brasil";"42";"36352264";-;
81054686;"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC";"AV. CAETANO MUNHOZ DA ROCHA 1692";-;"CENTRO";"83750000";"LAPA";"PR";"Brasil";"41";"36221514";-;
87781530;"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO DE ESTADOS DO RIO GRANDE DO SUL E SANTA CATARINA - SICREDI INTEGRAÇÃO DE ESTADOS RS/SC";"AV. MOACIR DA MOTA FORTES, 165";"SALA 3F";"VERA CRUZ";"99040010";"PASSO FUNDO";"RS";"Brasil";"54";"33165023";-;
26549311;"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO DO SUL DE MATO GROSSO, AMAPÁ E PARÁ - SICREDI INTEGRAÇÃO MT/AP/PA";"RUA FERNANDO CORREA DA COSTA, 1100";-;"VILA AURORA I";"78740000";"RONDONOPOLIS";"MT";"Brasil";"66";"34232040";"https://www.sicredi.com.br";
90497256;"COOPERATIVA DE CRéDITO, POUPANçA E INVESTIMENTO INTERESTADOS - SICREDI INTERESTADOS RS/ES";"AVENIDA DOM JOAQUIM FERREIRA DE MELO, 1087";-;"CENTRO";"96020260";"PELOTAS";"RS";"Brasil";"53";"32276922";-;
89049738;"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOROESTE RS – SICREDI NOROESTE RS";"AV. URUGUAI, 366";"2 ANDAR";"CENTRO";"98910000";"TRES DE MAIO";"RS";"Brasil";"55";"35351296";-;
37442605;"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NORTE MATO-GROSSENSE E OESTE PARAENSE – SICREDI GRANDES RIOS MT/PA";"AV TANCREDO NEVES, 586";"1º ANDAR, SETOR SUL";"CENTRO";"78500000";"COLIDER";"MT";"Brasil";"66";"35411832";"https://www.sicredi.com.br";
81192106;"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOSSA TERRA - SICREDI NOSSA TERRA PR/SP";"RUA LUIZ PASQUALI, 205";-;"OS PIONEIROS";"85415000";"CAFELANDIA";"PR";"Brasil";"45";"32418700";-;
7206072;"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOVOS HORIZONTES - SICREDI NOVOS HORIZONTES PR/SP";"RUA SALADINO DE CASTRO, 1595";-;"CENTRO";"84990000";"ARAPOTI";"PR";"Brasil";"43";"35576822";-;
87853206;"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO BRANCO – SICREDI OURO BRANCO RS";"R. DR JOÃO BASÍLIO LAVRINENCO, 755";-;"LANGUIRU";"95890000";"TEUTONIA";"RS";"Brasil";"51";"37623600";-;
26529420;"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT";"AVENIDA BRASIL  2022 S";-;"PARQUE DOS BURITIS";"78455000";"LUCAS DO RIO VERDE";"MT";"Brasil";"65";"33086800";"https://www.sicredi.com.br";
79086997;"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA PR/SP - SICREDI PARANAPANEMA PR/SP";"RUA MONSENHOR JOÃO BELCHIOR, 780";-;"CENTRO";"86390000";"CAMBARA";"PR";"Brasil";"43";"35323653";-;
88038260;"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO – SICREDI PLANALTO RS/MG";"AV. GENERAL CAMARA, 1037";"2º ANDAR";"CENTRO";"98005112";"CRUZ ALTA";"RS";"Brasil";"55";"33225151";-;
76059997;"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PROGRESSO - SICREDI PROGRESSO PR/SP";"AV. TIRADENTES, 986, 1º ANDAR";-;"CENTRO";"85900230";"TOLEDO";"PR";"Brasil";"45";"33797757";-;
88099247;"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO RAÍZES – SICREDI RAÍZES RS/SC/MG";"R. BRAGA, 408";-;"CENTRO";"98570000";"CAMPO NOVO";"RS";"Brasil";"55";"35281370";-;
90729369;"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO REGIÕES DAS CULTURAS – SICREDI DAS CULTURAS RS/MG";"RUA QUINZE DE NOVEMBRO, 217";"2º ANDAR";"CENTRO";"98700000";"IJUI";"RS";"Brasil";"55";"33341148";-;
2923389;"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI ARACAJU - SICREDI ARACAJU";"RUA JOSE CARVALHO PINTO  280";-;"JARDINS";"49026150";"ARACAJU";"SE";"Brasil";"79";"21067191";"https://www.sicredi.com.br/aracaju/";
35571249;"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI EVOLUÇÃO - SICREDI EVOLUÇÃO";"AV  MARECHAL DEODORO DA FONSECA  410";-;"TORRE";"58040140";"JOAO PESSOA";"PB";"Brasil";"83";"21073600";"https://www.sicredinne.com.br/joaopessoa";
97489280;"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI INTEGRAÇÃO BAHIA - SICREDI INTEGRAÇÃO BAHIA";"RUA FIRMINO ALVES  110";-;"CENTRO";"45600185";"ITABUNA";"BA";"Brasil";"73";"21022170";-;
91586982;"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS";"RUA SETE DE SETEMBRO, 374";-;"CENTRO";"95150000";"NOVA PETROPOLIS";"RS";"Brasil";"54";"32818100";"https://www.sicredipioneira.com.br";
70241658;"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI RECIFE - SICREDI RECIFE";"AV  LINS PETIT  100";"SALAS 01  02 E 05 11   EMPRESARIAL PEDRO STAMFORD";"BOA VISTA";"50070230";"RECIFE";"PE";"Brasil";"81";"21016161";"https://www.sicredirecife.com.br";
26555235;"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO MT/RR";"AV  NATALINO JOAO BRESCANSIN  124";-;"CENTRO SUL";"78896072";"SORRISO";"MT";"Brasil";"66";"35455200";"https://www.sicredi.com.br";
87784088;"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL MINAS DO RIO GRANDE DO SUL E MINAS GERAIS – SICREDI SUL MINAS RS/MG.";"AV. LIDO TAGLIARI, 1275";-;"CENTRO";"99930000";"ESTACAO";"RS";"Brasil";"54";"33372626";-;
92796564;"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL RIOGRANDENSE - SICREDI UNIÃO METROPOLITANA RS";"AV. ALBERTO BINS, 600, 4º ANDAR, SL 6";-;"CENTRO";"90030140";"PORTO ALEGRE";"RS";"Brasil";"51";"33588200";-;
77984870;"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP";"RUA DAS FLORES, 506";-;"CONRADINHO";"85045300";"GUARAPUAVA";"PR";"Brasil";"42";"36574184";-;
88894548;"COOPERATIVA DE CRéDITO, POUPANçA E INVESTIMENTO UNIãO - SICREDI UNIAO RS/ES";"RUA SETE DE SETEMBRO, 899";"SALA UNIAO";"CENTRO";"97900000";"CERRO LARGO";"RS";"Brasil";"55";"33591406";-;
87780268;"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS";"AVENIDA SETE DE SETEMBRO, 689";-;"CENTRO";"99700238";"ERECHIM";"RS";"Brasil";"54";"35208585";-;
24654881;"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO";"AVENIDA AFONSO PENA, 2790";"2º ANDAR";"CENTRO";"79002075";"CAMPO GRANDE";"MS";"Brasil";"67";"33236822";"https://www.sicredi.com.br";
79342069;"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP";"RUA SANTOS DUMONT, 2720";"SOBRELOJA";"CENTRO";"87013050";"MARINGA";"PR";"Brasil";"44";"33445000";"https://www.sicredi.com.br";
70431630;"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIVALES – SICREDI UNIVALES MT/RO";"AVENIDA MATO GROSSO, 690N";-;"MODULO 01";"78320000";"JUINA";"MT";"Brasil";"66";"35668800";"https://www.sicredi.com.br";
32983165;"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO";"AVENIDA BRASIL, Nº 1200";-;"ESTAÇAO DA LUZ";"78840000";"CAMPO VERDE";"MT";"Brasil";"66";"34192881";"https://www.sicredi.com.br";
87780284;"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO JAGUARI E ZONA DA MATA – SICREDI VALE DO JAGUARI E ZONA DA MATA RS/MG";"RUA VENANCIO AIRES, 927";"BLOCO B";"CENTRO";"97700380";"SANTIAGO";"RS";"Brasil";"55";"32512717";-;
81099491;"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP";"AVENIDA PRESIDENTE KENNEDY, 2268";-;"JARDIM ITÁLIA";"85950000";"PALOTINA";"PR";"Brasil";"44";"36497300";-;
81706616;"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP";"PRAÇA DO CAFE, 66";-;"CENTRO";"86900000";"JANDAIA DO SUL";"PR";"Brasil";"43";"34329400";-;
78414067;"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ";"RUA PARAGUAI, 1407";"1º ANDAR";"CENTRO";"85884000";"MEDIANEIRA";"PR";"Brasil";"45";"32648500";"https://www.sicredi.com.br";
5491616;"COOPERATIVA DE CRÉDITO, POUPANÇA E SERVIÇOS FINANCEIROS DO CENTRO OESTE - CREDITAG";"2 AVENIDA  N  11";"SALA";"CENTRO";"75830000";"MINEIROS";"GO";"Brasil";"64";"36617019";-;
2072790;"COOPERATIVA DE ECONOMIA CRÉDITO MÚTUO – SICOOB CREDSAÚDE";"R ALFERES JOSÉ CAETANO, 1352";-;"CENTRO";"13400123";"PIRACICABA";"SP";"Brasil";"19";"34225255";-;
61039038;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS COLABORADORES DA SG INDUSTRIA E COMERCIO DE MATERIAIS DE CONSTRUCAO, VIDROS E AFINS";"AV. MARQUES DE SÃO VICENTE, 446";"19º ANDAR SALA 1912";"BARRA FUNDA";"01139000";"SAO PAULO";"SP";"Brasil";"11";"33923499";"https://www.credisg.com.br";
30138226;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA CIA DE ELETRICIDADE DO ESTADO DO RJ CREDICERJ LTDA";"RUA JOSE CLEMENTE N  94   GRUPO 1604";-;"CENTRO";"24020105";"NITEROI";"RJ";"Brasil";"21";"26135095";"https://credicerj.webnode.com/";
141155;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS DE TRANSPORTES COLETIVOS RODOVIÁRIOS DE PASSAGEIROS DO GRANDE RIO LTDA";"RUA JOAQUIM CAMPOS, 226";-;"ITAUNA";"24461575";"SAO GONCALO";"RJ";"Brasil";"21";"26013985";"https://www.coopcredtransrio.com.br";
89280960;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS RANDON";"AVENIDA ABRAMO RANDON, Nº 770";-;"INTERLAGOS";"95055010";"CAXIAS DO SUL";"RS";"Brasil";"54";"32394462";-;
30949267;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DE CHOCOLATES GAROTO LTDA. - CREDI-GAROTO";"AV JERONIMO MONTEIRO  1186";"LOJA 04";"GLORIA";"29122720";"VILA VELHA";"ES";"Brasil";"27";"33404022";"https://www.credigaroto.coop.br";
42107706;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DE ELEVADORES ATLAS SCHINDLER LTDA.";"AV. NOSSA SENHORA DE FATIMA, 25";-;"BAIRRO DE FATIMA";"20240050";"RIO DE JANEIRO";"RJ";"Brasil";"21";"38069508";"https://www.coopschindler.com.br";
31746993;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DE ESTABELECIMENTOS HOSPITALARES DO SUL DO ESTADO DO ESPIRITO SANTO - SULCRED";"RUA DR  RAULINO DE OLIVEIRA  67";-;"CENTRO";"29300150";"CACHOEIRO DE ITAPEMIRIM";"ES";"Brasil";"28";"35216017";-;
2447184;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO COLEGIO SANTO INACIO - COESI";"RUA SAO CLEMENTE, 226";"PARTE";"BOTAFOGO";"22260000";"RIO DE JANEIRO";"RJ";"Brasil";"21";"31846403";-;
73631483;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO BAYER LTDA";"ESTRADA DA BOA ESPERANCA, 650";-;"BOM PASTOR";"26110120";"BELFORD ROXO";"RJ";"Brasil";"21";"21890727";-;
29985421;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO JOSE NEFFA LTDA";"RUA MARIA HELENA MURAD NEFFA  95";"SALA 01";"CENTRO";"29010280";"VITORIA";"ES";"Brasil";"27";"33220535";"https://www.credneffa.com.br";
27140946;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO USINA PAINEIRAS LTDA - CRED-PAN";"4 DISTRITO DO MUN.DE ITAPEMIRIM";-;"PAINEIRAS";"29330000";"ITAPEMIRIM";"ES";"Brasil";"28";"35329250";-;
30586895;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DOS LABORATORIOS B.BRAUN LTDA";"AV. DOUTOR EUGENIO BORGES, 1092";"PARTE";"ARSENAL";"24751000";"SAO GONCALO";"RJ";"Brasil";"21";"26023298";-;
3973743;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS IND.ALIMENTACAO REG.GRDE.VITORIA EST.ES-CREDI-ALIMENTO";"AVENIDA PRINCESA ISABEL, 629";"ED. VITORIA CENTER, TÉRREO, SALA 08";"CENTRO";"29010365";"VITORIA";"ES";"Brasil";"27";"30241215";"https://www.cecoop.com.br/credialimento";
5424088;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS NAS INDUSTRIAS QUIMICAS, FARMACEUTICAS E SIMILARES DA REGIAO METROPOLITANA DO RIO DE JANEIRO LTDA";"RUA AFONSO QUINTAO, 25, LOJA 1";-;"TRINDADE";"24456705";"SAO GONCALO";"RJ";"Brasil";"21";"26017674";-;
1062439;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA COMIGO";"AV. PRESIDENTE VARGAS, 1878";-;"JARDIM GOIAS";"75901901";"RIO VERDE";"GO";"Brasil";"64";"36111651";-;
42258376;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA FMC LTDA";"RODOVIA PRESIDENTE DUTRA N. 2660 (PARTE)";-;"PAVUNA";"21535900";"RIO DE JANEIRO";"RJ";"Brasil";"21";"38372257";"https://não temos";
5331882;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA GKN DO BRASIL LTDA";"RUA JOAQUIM SILVEIRA, 557";-;"PASSO DA MANGUEIRA";"91060320";"PORTO ALEGRE";"RS";"Brasil";"51";"33499509";-;
3165497;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA SANEPAR - CREDISANEPAR";"RUA MOBRAL, 464";-;"JARDIM MARIA LUIZA";"85819505";"CASCAVEL";"PR";"Brasil";"45";"32245264";-;
2192115;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA VIACAO NOSSA SENHORA DO AMPARO LTDA. - COPERFAMP";"RUA PREFEITO JOAQUIM MENDES, 34 - PARTE";-;"CENTRO";"24900000";"MARICA";"RJ";"Brasil";"21";"37312817";"https://www.coperfamp.com.br";
2869663;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DE INSTITUICOES FINANCEIRAS PUBLICAS NO ESTADO DO ESPIRITO SANTO - CREDBRASIL-ES";"AV. DESEMBARGADOR SANTOS NEVES, 389- SALAS 205";"ED. ESCORT";"PRAIA DO CANTO";"29055721";"VITORIA";"ES";"Brasil";"27";"33156763";-;
1551820;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO EXPRESSO PRINCESA DOS CAMPOS";"AV ANITA GARIBALDI, 861";-;"ORFAS";"84015050";"PONTA GROSSA";"PR";"Brasil";"42";"32203651";-;
5048575;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO MAUA LTDA";"AVENIDA CAPITAO ACACIO, 363 - PARTE";-;"BOAÇU";"24467110";"SAO GONCALO";"RJ";"Brasil";"21";"988813160";-;
2931166;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO PROGRESSO LTDA - PROCRED";"AVENIDA CONDESSA DO RIO NOVO, 881 (PARTE)";"PARTE";"CENTRO";"25803000";"TRES RIOS";"RJ";"Brasil";"24";"22515055";-;
94433109;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DE PORTO ALEGRE LTDA-UNICRED PORTO ALEGRE";"AV  VENANCIO AIRES  988";-;"SANTANA";"90040193";"PORTO ALEGRE";"RS";"Brasil";"51";"33783500";"https://www.unicred-rs.com.br";
1090027;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E CATEGORIAS AFINS-UNICRED NITEROI LTDA";"RUA DA CONCEICAO  95";"11  ANDAR";"CENTRO";"24020082";"NITEROI";"RJ";"Brasil";"21";"27299100";"https://www.unicred-niteroi.com.br";
71884498;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA AREA DE SAUDE DO ESTADO DE SAO PAULO LTDA    UNICRED DO ESTADO DE SAO PAULO";"AVENIDA BARAO DE ITAPURA  950";"7  ANDAR";"GUANABARA";"13020431";"CAMPINAS";"SP";"Brasil";"19";"37312724";"https://www.unicred-campinas.com.br";
2853045;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE JOACABA";"AV. XV DE NOVEMBRO, 500 - SALA 02 - 1. ANDAR";-;"CENTRO";"89600000";"JOACABA";"SC";"Brasil";"49";"35224346";-;
90278987;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA ASCAR/EMATER-RS LTDA-CRESAL";"RUA BOTAFOGO, 1051";"2º ANDAR";"MENINO DEUS";"90150053";"PORTO ALEGRE";"RS";"Brasil";"51";"32310248";"https://www.cresal@cresal.coop.br";
29341260;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA COMLURB LTDA";"RUA ALVARO ALVIM  48  9  ANDAR";"SALAS  910 A  913";"CENTRO";"20031010";"RIO DE JANEIRO";"RJ";"Brasil";"21";"22622015";-;
42100982;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS LTDA";"AV PRESIDENTE VARGAS  3077 TERREO ED SEDE ECT RIO";"TERREO";"CIDADE NOVA";"20272979";"RIO DE JANEIRO";"RJ";"Brasil";"21";"22939023";-;
28885036;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA UERJ LTDA. - COOPUERJ";"RUA FELIPE CAMARAO  37";-;"VILA ISABEL";"20550185";"RIO DE JANEIRO";"RJ";"Brasil";"21";"32986426";"https://www.coopuerj.com.br";
2910387;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO COLEGIO PEDRO II";"CAMPO DE SAO CRISTOVAO,177,UND.III,3 AND,SL.3-C";-;"SAO CRISTOVAO";"20921440";"RIO DE JANEIRO";"RJ";"Brasil";"21";"25805245";"https://www.coopcp2.com.br";
2475222;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES ESTATUTARIOS DA ADMINISTRACAO DIRETA DO ESTADO DO ESPIRITO SANTO - COOPFISCO";"AV  JOAO BATISTA PARRA 673 ED  ENSEADA TOWER";"LOJA 01";"PRAIA DO SUA";"29052123";"VITORIA";"ES";"Brasil";"27";"32003989";"https://www.coopfisco.org.br";
1819799;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES MUNICIPAIS DO SUL FLUMINENSE LTDA.";"RUA EDSON PASSOS, 163";-;"ATERRADO";"27215550";"VOLTA REDONDA";"RJ";"Brasil";"24";"33468495";-;
4831810;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS DE PINHÃO - CRESERV-PINHÃO";"RUA  FRANCISCO DELLE  73";"SALA";"CENTRO";"85170000";"PINHAO";"PR";"Brasil";"42";"36771666";-;
3990888;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS MUNICIPAIS DE PORTO ALEGRE";"AV ALBERTO BINS 325";"SALA 95";"CENTRO HISTORICO";"90030142";"PORTO ALEGRE";"RS";"Brasil";"51";"32842600";"https://www.cooperpoa.com.br";
20177390;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES DO GRUPO EMPRESARIAL ITATIAIA LTDA. - COOPERITA";"AV. PADRE ARNALDO JANSEN, 1325";-;"SANTA LUZIA";"36500000";"UBA";"MG";"Brasil";"32";"35391289";-;
2850075;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES EM CONSELHOS DE FISCALIZACAO PROFISSIONAL NO MUNICIPIO DO RIO DE JANEIRO LTDA.";"RUA ALVARO ALVIM  33 37";"SALA 820";"CENTRO";"20031010";"RIO DE JANEIRO";"RJ";"Brasil";"21";"22153689";-;
3844699;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES PORTUARIOS DA GRANDE VITORIA - CREDESTIVA.";"AVENIDA PRESIDENTE FLORENTINO AVIDOS, 411";"LOJA 03";"CENTRO";"29010240";"VITORIA";"ES";"Brasil";"27";"33231009";"https://credestiva.coop.br/";
33735192;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO JOHN F. KENNEDY LTDA";"AVENIDA PRESIDENTE WILSON,";"147 5 ANDAR";"CASTELO";"20030020";"RIO DE JANEIRO";"RJ";"Brasil";"21";"38232514";-;
915950;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO SICOOB COOPERCREDI - SP";"RUA DA QUITANDA  107";-;"CENTRO";"01012010";"SAO PAULO";"SP";"Brasil";"11";"31195100";"https://www.coopercredi-sp.org.br";
97259253;"COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN";"RUA URUGUAI Nº 2001";"LOJA 1 - BLOCO A";"CENTRO";"99010112";"PASSO FUNDO";"RS";"Brasil";"54";"03114322";-;
